posid;ordid;artid;quantity;totalprice
41681;16670;500202;13;260.00
41682;16670;500028;14;1358.00
41683;16670;500003;12;84.00
41684;16671;500007;6;120.00
41685;16672;100022;5;3395.00
41686;16672;500301;10;80.00
41687;16672;200012;3;1222.20
41688;16673;300012;9;3404.70
41689;16673;100016;3;2095.20
41690;16674;100014;3;2037.00
41691;16675;100002;4;2522.00
41692;16675;500006;8;320.00
41693;16675;400002;5;375.00
41694;16676;500008;3;282.00
41695;16677;100003;11;7469.00
41696;16677;500012;7;30.10
41697;16677;100002;7;4413.50
41698;16678;100011;6;4365.00
41699;16678;500005;11;88.00
41700;16679;500015;4;32.00
41701;16679;500012;2;8.60
41702;16679;500103;7;350.00
41703;16679;500104;13;780.00
41704;16680;100014;4;2716.00
41705;16680;300021;6;2037.00
41706;16680;500012;4;17.20
41707;16681;500001;4;30.00
41708;16681;300021;14;4753.00
41709;16681;100023;5;3395.00
41710;16682;500203;8;280.00
41711;16682;500104;1;60.00
41712;16683;100004;8;5044.00
41713;16683;300001;13;4665.70
41714;16684;500105;6;420.00
41715;16684;200022;11;4054.60
41716;16684;500106;14;420.00
41717;16684;500002;8;400.00
41718;16684;200002;5;1940.00
41719;16685;200022;4;1474.40
41720;16685;500009;5;27.50
41721;16686;100012;12;8148.00
41722;16686;500012;11;47.30
41723;16687;500013;6;180.00
41724;16688;200001;1;400.00
41725;16688;500301;14;112.00
41726;16688;100003;6;4074.00
41727;16689;500004;1;6.00
41728;16690;500014;11;132.00
41729;16690;500002;13;650.00
41730;16690;100017;5;3734.50
41731;16691;100002;11;6935.50
41732;16691;100011;8;5820.00
41733;16691;200003;7;2716.00
41734;16692;100011;10;7275.00
41735;16693;500003;3;21.00
41736;16693;500002;13;650.00
41737;16694;500015;2;16.00
41738;16694;100015;10;7469.00
41739;16695;200032;7;1493.80
41740;16695;200014;13;5296.20
41741;16696;500008;12;1094.16
41742;16697;500301;4;32.00
41743;16697;100014;6;4074.00
41744;16698;200032;6;1280.40
41745;16698;100003;14;9506.00
41746;16698;400001;7;490.00
41747;16699;100006;9;5849.10
41748;16699;500010;14;560.00
41749;16700;500102;3;150.00
41750;16700;500202;5;100.00
41751;16701;500201;9;360.00
41752;16701;500001;8;60.00
41753;16701;100015;3;2240.70
41754;16702;300012;5;1891.50
41755;16702;500003;3;21.00
41756;16703;100002;8;5044.00
41757;16703;500011;7;28.00
41758;16704;500302;8;64.00
41759;16704;100013;4;2910.00
41760;16704;500204;1;15.00
41761;16705;100031;8;3104.00
41762;16706;200004;13;5044.00
41763;16706;100032;1;400.00
41764;16706;200012;3;1222.20
41765;16707;500005;8;64.00
41766;16708;200002;3;1164.00
41767;16708;400003;9;540.00
41768;16708;500014;4;48.00
41769;16709;400002;2;150.00
41770;16709;500007;7;140.00
41771;16709;300012;6;2269.80
41772;16709;500010;12;480.00
41773;16710;100006;14;9098.60
41774;16710;100013;2;1455.00
41775;16710;500103;4;200.00
41776;16710;100002;7;4413.50
41777;16711;100022;3;2037.00
41778;16712;400002;4;300.00
41779;16712;100004;5;3152.50
41780;16712;100005;11;7682.40
41781;16712;100003;7;4753.00
41782;16713;100017;14;10456.60
41783;16714;100002;5;3152.50
41784;16714;100015;13;9709.70
41785;16715;300021;10;3395.00
41786;16715;500014;3;36.00
41787;16716;500014;4;48.00
41788;16716;100013;4;2910.00
41789;16716;200002;13;5044.00
41790;16716;100011;1;750.00
41791;16717;300001;8;2871.20
41792;16717;500103;6;300.00
41793;16718;500009;10;55.00
41794;16718;200032;10;2134.00
41795;16719;200022;4;1474.40
41796;16719;200014;14;5703.60
41797;16719;500204;3;45.00
41798;16720;200003;2;800.00
41799;16720;500003;2;14.00
41800;16720;100007;11;7682.40
41801;16720;500010;5;200.00
41802;16721;500002;4;200.00
41803;16721;100011;11;8002.50
41804;16721;500302;14;112.00
41805;16722;500008;11;1002.98
41806;16722;100004;6;3783.00
41807;16722;500302;7;56.00
41808;16723;500012;9;38.70
41809;16723;100017;1;770.00
41810;16724;300002;11;3947.90
41811;16724;100012;12;8148.00
41812;16725;100016;10;6984.00
41813;16725;100007;11;7682.40
41814;16726;300021;2;700.00
41815;16726;200012;12;4888.80
41816;16727;300002;11;3947.90
41817;16727;500002;3;150.00
41818;16728;300021;5;1697.50
41819;16728;300011;1;390.00
41820;16729;500106;4;120.00
41821;16729;500302;7;56.00
41822;16730;400003;11;660.00
41823;16730;200022;8;2948.80
41824;16730;100022;1;700.00
41825;16730;500015;10;80.00
41826;16731;100011;5;3637.50
41827;16731;100017;3;2240.70
41828;16732;200003;9;3492.00
41829;16733;500005;1;8.00
41830;16733;100016;6;4190.40
41831;16733;500003;7;49.00
41832;16733;500201;2;80.00
41833;16733;500106;8;240.00
41834;16733;100003;11;7469.00
41835;16734;500003;9;63.00
41836;16735;300031;9;1746.00
41837;16735;200002;3;1164.00
41838;16735;200022;4;1474.40
41839;16736;100016;14;9777.60
41840;16736;300031;10;1940.00
41841;16736;300012;1;390.00
41842;16737;500011;7;28.00
41843;16737;100022;4;2716.00
41844;16738;100021;3;2037.00
41845;16738;100007;4;2793.60
41846;16738;500007;4;80.00
41847;16738;500301;9;72.00
41848;16738;500008;5;470.00
41849;16739;100003;6;4074.00
41850;16740;200003;12;4656.00
41851;16740;500103;6;300.00
41852;16741;500006;9;360.00
41853;16741;200021;10;3686.00
41854;16741;300001;11;3947.90
41855;16742;100008;7;4549.30
41856;16742;200023;4;1474.40
41857;16742;500006;1;40.00
41858;16742;500103;3;150.00
41859;16743;500204;1;15.00
41860;16743;500102;8;400.00
41861;16744;200014;9;3666.60
41862;16744;500301;12;96.00
41863;16744;300031;4;800.00
41864;16744;100021;8;5432.00
41865;16745;500013;4;120.00
41866;16746;300021;2;700.00
41867;16746;100008;3;1949.70
41868;16746;500005;4;32.00
41869;16746;100031;7;2716.00
41870;16747;200001;12;4656.00
41871;16747;100002;4;2522.00
41872;16748;300031;8;1552.00
41873;16748;300002;8;2871.20
41874;16748;300001;8;2871.20
41875;16748;500007;10;200.00
41876;16749;100032;14;5432.00
41877;16749;100021;2;1358.00
41878;16749;100012;9;6111.00
41879;16750;200014;13;5296.20
41880;16750;500006;7;280.00
41881;16750;500106;6;180.00
41882;16750;200002;6;2328.00
41883;16751;500106;5;150.00
41884;16751;500105;9;630.00
41885;16751;500012;6;25.80
41886;16751;100003;10;6790.00
41887;16752;100032;4;1552.00
41888;16752;100015;1;770.00
41889;16753;100022;6;4074.00
41890;16753;500012;9;38.70
41891;16753;500103;8;400.00
41892;16754;500012;7;30.10
41893;16755;300002;9;3230.10
41894;16755;100001;10;6790.00
41895;16755;200011;8;3259.20
41896;16755;100003;12;8148.00
41897;16756;500302;9;72.00
41898;16756;100031;1;400.00
41899;16756;200022;10;3686.00
41900;16757;500203;5;175.00
41901;16758;200022;9;3317.40
41902;16758;100015;7;5228.30
41903;16759;500002;3;150.00
41904;16759;500001;10;75.00
41905;16759;500105;5;350.00
41906;16759;500202;3;60.00
41907;16760;500002;13;650.00
41908;16761;500007;3;60.00
41909;16761;300011;9;3404.70
41910;16761;500012;10;43.00
41911;16761;200021;7;2580.20
41912;16762;500201;2;80.00
41913;16762;100031;3;1164.00
41914;16762;300012;9;3404.70
41915;16763;500203;4;140.00
41916;16764;100008;10;6499.00
41917;16764;300011;5;1891.50
41918;16764;500003;8;56.00
41919;16765;100014;5;3395.00
41920;16765;500013;2;60.00
41921;16765;500106;8;240.00
41922;16765;100007;11;7682.40
41923;16766;100002;4;2522.00
41924;16766;300021;4;1358.00
41925;16766;500103;5;250.00
41926;16767;500028;10;970.00
41927;16767;500203;7;245.00
41928;16767;100023;14;9506.00
41929;16767;200011;7;2851.80
41930;16768;200021;7;2580.20
41931;16768;100005;12;8380.80
41932;16768;500013;2;60.00
41933;16769;500015;13;104.00
41934;16770;500007;2;40.00
41935;16770;200032;7;1493.80
41936;16770;400002;12;900.00
41937;16771;500203;7;245.00
41938;16771;500102;11;550.00
41939;16772;500203;12;420.00
41940;16773;100008;6;3899.40
41941;16773;200032;10;2134.00
41942;16774;500015;13;104.00
41943;16774;500102;2;100.00
41944;16775;200032;12;2560.80
41945;16776;100005;3;2095.20
41946;16777;300001;12;4306.80
41947;16777;500202;11;220.00
41948;16777;200023;3;1105.80
41949;16777;500006;11;440.00
41950;16777;100012;9;6111.00
41951;16778;500010;9;360.00
41952;16778;200014;2;840.00
41953;16779;100004;9;5674.50
41954;16780;100022;13;8827.00
41955;16780;500002;4;200.00
41956;16781;100015;3;2240.70
41957;16781;500103;4;200.00
41958;16781;200022;9;3317.40
41959;16782;100021;8;5432.00
41960;16782;100013;4;2910.00
41961;16782;100002;1;650.00
41962;16783;500005;5;40.00
41963;16783;200013;10;4074.00
41964;16784;100002;5;3152.50
41965;16784;100023;11;7469.00
41966;16784;500012;12;51.60
41967;16784;200001;12;4656.00
41968;16785;500102;1;50.00
41969;16786;500203;8;280.00
41970;16787;500014;3;36.00
41971;16788;100006;4;2599.60
41972;16789;500014;14;168.00
41973;16789;500002;13;650.00
41974;16789;500011;13;52.00
41975;16790;100021;5;3395.00
41976;16790;100001;5;3395.00
41977;16790;500005;6;48.00
41978;16791;400001;13;910.00
41979;16791;500103;8;400.00
41980;16792;500015;12;96.00
41981;16792;100023;2;1358.00
41982;16793;100005;10;6984.00
41983;16793;100031;2;800.00
41984;16793;300021;12;4074.00
41985;16793;100032;10;3880.00
41986;16793;100008;7;4549.30
41987;16794;400003;11;660.00
41988;16794;200003;5;1940.00
41989;16795;200003;2;800.00
41990;16796;100014;8;5432.00
41991;16796;200021;12;4423.20
41992;16797;100015;2;1493.80
41993;16797;500006;5;200.00
41994;16797;500301;13;104.00
41995;16798;500204;4;60.00
41996;16798;500008;12;1094.16
41997;16799;200021;14;5160.40
41998;16799;100032;11;4268.00
41999;16799;200013;9;3666.60
42000;16800;500005;13;104.00
42001;16801;100005;13;9079.20
42002;16801;500009;7;38.50
42003;16801;500201;9;360.00
42004;16801;100016;12;8380.80
42005;16802;400002;7;525.00
42006;16802;500003;4;28.00
42007;16802;500202;10;200.00
42008;16803;100015;12;8962.80
42009;16804;500302;1;8.00
42010;16804;200023;11;4054.60
42011;16805;200014;9;3666.60
42012;16805;500202;9;180.00
42013;16806;500202;6;120.00
42014;16806;200032;11;2347.40
42015;16806;200002;5;1940.00
42016;16807;300002;5;1794.50
42017;16807;100007;1;720.00
42018;16807;100016;13;9079.20
42019;16808;200001;7;2716.00
42020;16808;500013;7;210.00
42021;16809;200021;2;760.00
42022;16810;500009;11;60.50
42023;16810;500301;1;8.00
42024;16810;500002;13;650.00
42025;16810;200013;8;3259.20
42026;16811;500001;9;67.50
42027;16811;500002;10;500.00
42028;16812;500009;8;44.00
42029;16812;300001;3;1076.70
42030;16813;300011;12;4539.60
42031;16813;500203;9;315.00
42032;16814;300031;3;600.00
42033;16815;100016;13;9079.20
42034;16815;500015;5;40.00
42035;16816;500010;6;240.00
42036;16816;500014;12;144.00
42037;16817;500014;2;24.00
42038;16818;500003;12;84.00
42039;16818;500001;14;105.00
42040;16818;500004;10;60.00
42041;16818;100005;2;1396.80
42042;16819;100008;4;2599.60
42043;16819;400002;13;975.00
42044;16820;500015;11;88.00
42045;16820;500014;13;156.00
42046;16821;500204;10;150.00
42047;16821;500013;9;270.00
42048;16821;200031;7;1493.80
42049;16821;100013;2;1455.00
42050;16822;500012;4;17.20
42051;16822;100022;6;4074.00
42052;16823;500005;12;96.00
42053;16823;100013;7;5092.50
42054;16823;400001;5;350.00
42055;16823;100005;12;8380.80
42056;16824;100022;2;1358.00
42057;16824;100004;3;1891.50
42058;16824;500302;2;16.00
42059;16825;500302;7;56.00
42060;16825;100002;1;650.00
42061;16825;200011;10;4074.00
42062;16826;100016;1;720.00
42063;16826;200032;5;1067.00
42064;16827;500001;6;45.00
42065;16827;500302;9;72.00
42066;16828;500203;12;420.00
42067;16828;200014;4;1629.60
42068;16829;500106;14;420.00
42069;16830;100004;5;3152.50
42070;16830;300021;1;350.00
42071;16830;200014;12;4888.80
42072;16830;100003;12;8148.00
42073;16831;500015;7;56.00
42074;16831;500013;10;300.00
42075;16831;100016;1;720.00
42076;16832;100012;6;4074.00
42077;16832;500302;13;104.00
42078;16832;200004;8;3104.00
42079;16832;200031;9;1920.60
42080;16833;200031;8;1707.20
42081;16833;500013;4;120.00
42082;16834;100017;10;7469.00
42083;16834;300011;8;3026.40
42084;16835;100007;2;1396.80
42085;16835;300011;14;5296.20
42086;16836;100021;4;2716.00
42087;16836;500012;1;4.30
42088;16837;200014;4;1629.60
42089;16838;500005;8;64.00
42090;16839;100012;14;9506.00
42091;16840;500004;7;42.00
42092;16840;500203;5;175.00
42093;16840;500201;6;240.00
42094;16841;500008;5;470.00
42095;16841;500104;12;720.00
42096;16841;100011;9;6547.50
42097;16842;100032;10;3880.00
42098;16842;200002;3;1164.00
42099;16843;200001;10;3880.00
42100;16843;500104;5;300.00
42101;16844;100008;10;6499.00
42102;16845;500106;9;270.00
42103;16845;100004;10;6305.00
42104;16846;500301;6;48.00
42105;16846;200001;13;5044.00
42106;16846;300011;3;1134.90
42107;16846;200023;5;1843.00
42108;16846;100003;13;8827.00
42109;16847;100004;12;7566.00
42110;16848;100001;5;3395.00
42111;16849;500009;10;55.00
42112;16849;100014;13;8827.00
42113;16849;500301;14;112.00
42114;16850;100008;2;1299.80
42115;16851;100014;10;6790.00
42116;16852;500102;14;700.00
42117;16852;100015;6;4481.40
42118;16852;500004;12;72.00
42119;16852;100017;1;770.00
42120;16852;500302;13;104.00
42121;16853;100031;8;3104.00
42122;16853;300011;14;5296.20
42123;16853;500008;7;658.00
42124;16854;500015;8;64.00
42125;16854;100022;2;1358.00
42126;16855;500102;9;450.00
42127;16855;300001;10;3589.00
42128;16855;500013;2;60.00
42129;16856;300001;9;3230.10
42130;16856;100001;2;1358.00
42131;16857;100017;13;9709.70
42132;16857;200013;2;840.00
42133;16857;500005;8;64.00
42134;16857;100023;6;4074.00
42135;16857;100008;10;6499.00
42136;16858;500012;10;43.00
42137;16858;500002;14;700.00
42138;16858;400001;14;980.00
42139;16859;100016;12;8380.80
42140;16859;200021;4;1474.40
42141;16860;500201;7;280.00
42142;16860;500013;13;390.00
42143;16861;500002;6;300.00
42144;16861;500103;12;600.00
42145;16862;100003;9;6111.00
42146;16863;100015;1;770.00
42147;16863;100006;8;5199.20
42148;16863;200002;4;1552.00
42149;16863;100002;12;7566.00
42150;16864;500202;8;160.00
42151;16864;500106;1;30.00
42152;16864;100031;8;3104.00
42153;16865;500103;11;550.00
42154;16865;500003;9;63.00
42155;16865;200002;2;800.00
42156;16866;200022;5;1843.00
42157;16866;300002;6;2153.40
42158;16866;100023;13;8827.00
42159;16866;400003;9;540.00
42160;16866;100031;1;400.00
42161;16867;500015;13;104.00
42162;16867;200014;11;4481.40
42163;16867;500302;11;88.00
42164;16867;400003;5;300.00
42165;16867;500202;11;220.00
42166;16868;500204;11;165.00
42167;16868;200003;9;3492.00
42168;16868;100018;6;4190.40
42169;16869;500011;12;48.00
42170;16869;200032;7;1493.80
42171;16870;100022;6;4074.00
42172;16870;100006;1;670.00
42173;16870;500202;6;120.00
42174;16870;500013;10;300.00
42175;16870;100021;10;6790.00
42176;16870;500102;5;250.00
42177;16871;300001;12;4306.80
42178;16872;500302;9;72.00
42179;16873;500012;4;17.20
42180;16873;500028;14;1358.00
42181;16874;100022;13;8827.00
42182;16874;500012;5;21.50
42183;16874;200013;9;3666.60
42184;16875;100013;6;4365.00
42185;16875;500015;7;56.00
42186;16876;100015;11;8215.90
42187;16876;200032;13;2774.20
42188;16876;200002;1;400.00
42189;16877;500014;8;96.00
42190;16878;500204;5;75.00
42191;16878;400002;2;150.00
42192;16878;100007;12;8380.80
42193;16879;500012;11;47.30
42194;16879;200003;1;400.00
42195;16880;100007;14;9777.60
42196;16880;300021;8;2716.00
42197;16880;500015;10;80.00
42198;16881;400001;8;560.00
42199;16881;500015;12;96.00
42200;16881;100021;4;2716.00
42201;16881;500010;10;400.00
42202;16881;500004;12;72.00
42203;16882;200001;5;1940.00
42204;16882;500012;14;60.20
42205;16882;500204;9;135.00
42206;16883;500004;3;18.00
42207;16884;500003;12;84.00
42208;16884;100017;8;5975.20
42209;16885;500201;10;400.00
42210;16885;100016;4;2793.60
42211;16885;300002;4;1435.60
42212;16886;100002;11;6935.50
42213;16886;300012;5;1891.50
42214;16887;100008;4;2599.60
42215;16887;100007;7;4888.80
42216;16887;100003;1;700.00
42217;16888;100015;14;10456.60
42218;16888;300001;13;4665.70
42219;16888;500010;14;560.00
42220;16888;500106;9;270.00
42221;16889;100021;9;6111.00
42222;16889;500009;7;38.50
42223;16890;300011;11;4161.30
42224;16890;400002;5;375.00
42225;16890;500004;8;48.00
42226;16891;500003;9;63.00
42227;16891;100012;2;1358.00
42228;16892;500103;11;550.00
42229;16892;500004;7;42.00
42230;16892;100007;2;1396.80
42231;16893;100013;13;9457.50
42232;16893;500105;10;700.00
42233;16894;300021;5;1697.50
42234;16894;400003;14;840.00
42235;16894;500001;7;52.50
42236;16895;500010;10;400.00
42237;16895;200003;8;3104.00
42238;16895;500012;6;25.80
42239;16895;100017;8;5975.20
42240;16896;500201;6;240.00
42241;16896;100016;9;6285.60
42242;16897;500008;6;564.00
42243;16898;100021;13;8827.00
42244;16898;300002;11;3947.90
42245;16898;200004;4;1552.00
42246;16898;100008;14;9098.60
42247;16899;100031;6;2328.00
42248;16899;100007;11;7682.40
42249;16900;400003;13;780.00
42250;16900;200011;13;5296.20
42251;16901;100005;11;7682.40
42252;16901;500013;5;150.00
42253;16902;500103;3;150.00
42254;16902;500105;14;980.00
42255;16902;400001;2;140.00
42256;16903;100011;9;6547.50
42257;16903;100005;5;3492.00
42258;16903;300031;5;970.00
42259;16904;500102;2;100.00
42260;16904;500010;1;40.00
42261;16904;500105;1;70.00
42262;16904;100006;9;5849.10
42263;16905;200014;13;5296.20
42264;16905;500006;14;560.00
42265;16905;100012;12;8148.00
42266;16906;500301;5;40.00
42267;16906;300011;7;2648.10
42268;16906;200022;2;760.00
42269;16907;200021;9;3317.40
42270;16907;100013;11;8002.50
42271;16908;300012;14;5296.20
42272;16908;100013;3;2182.50
42273;16908;300011;7;2648.10
42274;16908;500007;11;220.00
42275;16909;300011;14;5296.20
42276;16909;400002;1;75.00
42277;16909;100015;1;770.00
42278;16910;200001;7;2716.00
42279;16910;500013;10;300.00
42280;16911;200021;3;1105.80
42281;16912;500106;6;180.00
42282;16912;400003;10;600.00
42283;16913;500028;4;400.00
42284;16913;400002;12;900.00
42285;16914;100022;1;700.00
42286;16914;200014;14;5703.60
42287;16915;100006;13;8448.70
42288;16915;100008;1;670.00
42289;16915;100014;13;8827.00
42290;16915;300002;7;2512.30
42291;16915;100015;10;7469.00
42292;16916;100011;1;750.00
42293;16916;300021;14;4753.00
42294;16917;400002;6;450.00
42295;16917;400003;9;540.00
42296;16917;500203;13;455.00
42297;16917;100001;10;6790.00
42298;16917;200021;8;2948.80
42299;16917;100031;3;1164.00
42300;16918;500004;12;72.00
42301;16918;400002;12;900.00
42302;16919;500028;2;200.00
42303;16919;400001;11;770.00
42304;16919;300012;7;2648.10
42305;16919;500106;13;390.00
42306;16920;100018;13;9079.20
42307;16920;200032;4;880.00
42308;16921;200022;6;2211.60
42309;16921;100015;7;5228.30
42310;16921;300001;10;3589.00
42311;16921;100017;6;4481.40
42312;16922;100002;6;3783.00
42313;16922;500009;10;55.00
42314;16922;500005;14;112.00
42315;16923;200032;4;880.00
42316;16923;500011;4;16.00
42317;16924;500103;2;100.00
42318;16925;500105;13;910.00
42319;16925;400001;9;630.00
42320;16925;500103;12;600.00
42321;16925;300031;3;600.00
42322;16926;200003;10;3880.00
42323;16926;100015;4;2987.60
42324;16927;100014;9;6111.00
42325;16927;100031;4;1552.00
42326;16928;500106;2;60.00
42327;16928;300011;6;2269.80
42328;16928;500301;1;8.00
42329;16929;500103;2;100.00
42330;16929;400001;13;910.00
42331;16929;100008;2;1299.80
42332;16930;100012;11;7469.00
42333;16930;200031;6;1280.40
42334;16930;500007;1;20.00
42335;16931;200004;3;1164.00
42336;16932;100012;7;4753.00
42337;16932;100021;8;5432.00
42338;16932;300012;2;780.00
42339;16932;500202;8;160.00
42340;16933;100004;13;8196.50
42341;16934;300011;7;2648.10
42342;16934;500009;1;5.50
42343;16934;100021;12;8148.00
42344;16935;300031;14;2716.00
42345;16936;500010;10;400.00
42346;16936;500104;5;300.00
42347;16936;100011;4;2910.00
42348;16937;500106;5;150.00
42349;16937;300011;13;4917.90
42350;16938;500009;6;33.00
42351;16938;100008;14;9098.60
42352;16939;500013;2;60.00
42353;16939;100004;3;1891.50
42354;16939;500103;5;250.00
42355;16940;200012;7;2851.80
42356;16940;300002;12;4306.80
42357;16941;500028;4;400.00
42358;16942;300031;6;1164.00
42359;16942;200002;7;2716.00
42360;16943;300021;14;4753.00
42361;16943;500001;5;37.50
42362;16943;200031;2;440.00
42363;16943;500008;9;846.00
42364;16944;200012;9;3666.60
42365;16944;500005;6;48.00
42366;16945;200031;11;2347.40
42367;16945;200011;5;2037.00
42368;16946;100017;3;2240.70
42369;16947;200031;11;2347.40
42370;16947;100016;10;6984.00
42371;16948;100031;8;3104.00
42372;16948;100012;4;2716.00
42373;16949;200012;12;4888.80
42374;16950;500028;4;400.00
42375;16950;200032;9;1920.60
42376;16950;100018;10;6984.00
42377;16950;500103;11;550.00
42378;16951;500204;2;30.00
42379;16952;500203;1;35.00
42380;16952;500014;4;48.00
42381;16953;500104;12;720.00
42382;16954;500008;10;940.00
42383;16954;500201;3;120.00
42384;16955;200031;8;1707.20
42385;16955;100011;4;2910.00
42386;16955;500014;8;96.00
42387;16955;500204;2;30.00
42388;16956;200031;5;1067.00
42389;16957;500301;9;72.00
42390;16957;400002;14;1018.50
42391;16957;500005;14;112.00
42392;16958;300011;7;2648.10
42393;16958;500203;11;385.00
42394;16959;100001;4;2716.00
42395;16959;500014;3;36.00
42396;16959;200011;14;5703.60
42397;16960;500105;3;210.00
42398;16961;200013;6;2444.40
42399;16961;500011;2;8.00
42400;16962;500008;13;1185.34
42401;16962;200014;9;3666.60
42402;16963;100032;4;1552.00
42403;16963;200003;3;1164.00
42404;16963;500302;8;64.00
42405;16963;200032;4;880.00
42406;16963;500012;2;8.60
42407;16963;200012;2;840.00
42408;16964;100014;12;8148.00
42409;16965;100032;8;3104.00
42410;16966;500301;2;16.00
42411;16966;200001;3;1164.00
42412;16966;500008;1;94.00
42413;16966;500202;13;260.00
42414;16966;500013;3;90.00
42415;16966;500014;13;156.00
42416;16967;100008;8;5199.20
42417;16967;500028;13;1261.00
42418;16967;500013;9;270.00
42419;16968;500004;14;84.00
42420;16968;500012;5;21.50
42421;16968;200031;9;1920.60
42422;16969;100007;12;8380.80
42423;16969;500014;5;60.00
42424;16970;500103;14;700.00
42425;16971;500104;1;60.00
42426;16972;300031;9;1746.00
42427;16973;500201;10;400.00
42428;16973;400003;12;720.00
42429;16973;500203;8;280.00
42430;16973;500104;10;600.00
42431;16974;500004;13;78.00
42432;16974;200023;14;5160.40
42433;16974;500028;1;100.00
42434;16975;100008;12;7798.80
42435;16975;100021;2;1358.00
42436;16975;500201;9;360.00
42437;16975;200012;10;4074.00
42438;16976;300001;13;4665.70
42439;16976;200002;5;1940.00
42440;16976;200012;6;2444.40
42441;16977;100011;13;9457.50
42442;16977;200013;7;2851.80
42443;16978;500204;12;180.00
42444;16978;300012;6;2269.80
42445;16978;500011;11;44.00
42446;16978;300002;9;3230.10
42447;16978;500105;7;490.00
42448;16978;200031;11;2347.40
42449;16979;200004;2;800.00
42450;16979;500008;10;940.00
42451;16980;200011;14;5703.60
42452;16980;500105;3;210.00
42453;16981;300001;8;2871.20
42454;16982;100023;6;4074.00
42455;16982;100008;2;1299.80
42456;16982;200004;5;1940.00
42457;16982;500301;7;56.00
42458;16983;100013;6;4365.00
42459;16983;500010;11;440.00
42460;16983;100014;13;8827.00
42461;16984;300011;11;4161.30
42462;16984;500008;3;282.00
42463;16984;100001;5;3395.00
42464;16985;500008;1;94.00
42465;16986;500106;8;240.00
42466;16986;400002;6;450.00
42467;16987;200021;3;1105.80
42468;16987;200001;9;3492.00
42469;16987;200014;7;2851.80
42470;16988;500013;4;120.00
42471;16988;200011;4;1629.60
42472;16988;200012;6;2444.40
42473;16988;100015;13;9709.70
42474;16989;200004;6;2328.00
42475;16989;100032;8;3104.00
42476;16990;100005;11;7682.40
42477;16990;100016;2;1396.80
42478;16990;100003;13;8827.00
42479;16991;300011;11;4161.30
42480;16991;100022;3;2037.00
42481;16992;500104;5;300.00
42482;16992;500001;6;45.00
42483;16993;500302;12;96.00
42484;16994;200021;8;2948.80
42485;16994;500014;4;48.00
42486;16994;100018;12;8380.80
42487;16994;500202;3;60.00
42488;16995;100013;7;5092.50
42489;16996;200032;8;1707.20
42490;16996;500106;2;60.00
42491;16996;100001;8;5432.00
42492;16996;500102;6;300.00
42493;16997;100031;14;5432.00
42494;16997;500003;5;35.00
42495;16998;500028;6;600.00
42496;16999;500012;11;47.30
42497;16999;100008;3;1949.70
42498;17000;200003;12;4656.00
42499;17000;500102;12;600.00
42500;17000;100032;14;5432.00
42501;17001;500302;5;40.00
42502;17002;200023;2;760.00
42503;17002;300021;10;3395.00
42504;17003;500102;2;100.00
42505;17003;500003;14;98.00
42506;17004;500104;12;720.00
42507;17004;500203;13;455.00
42508;17005;500015;11;88.00
42509;17005;200001;13;5044.00
42510;17006;500011;7;28.00
42511;17006;100014;3;2037.00
42512;17006;500201;10;400.00
42513;17007;100005;2;1396.80
42514;17007;500008;2;188.00
42515;17007;100002;2;1261.00
42516;17008;500203;11;385.00
42517;17008;300011;11;4161.30
42518;17008;100032;4;1552.00
42519;17008;500302;4;32.00
42520;17008;100022;9;6111.00
42521;17009;500009;1;5.50
42522;17009;200012;3;1222.20
42523;17009;500104;5;300.00
42524;17010;500008;9;846.00
42525;17010;500013;10;300.00
42526;17010;400001;4;280.00
42527;17011;100018;2;1396.80
42528;17011;100008;13;8448.70
42529;17012;200023;14;5160.40
42530;17012;500203;11;385.00
42531;17012;500105;6;420.00
42532;17012;500106;14;420.00
42533;17013;500028;8;800.00
42534;17013;200021;6;2211.60
42535;17013;200014;7;2851.80
42536;17014;200011;1;420.00
42537;17015;500028;6;600.00
42538;17015;500006;1;40.00
42539;17015;500105;5;350.00
42540;17016;500008;1;94.00
42541;17016;100013;3;2182.50
42542;17016;100001;3;2037.00
42543;17016;500104;3;180.00
42544;17017;500202;14;280.00
42545;17017;100031;8;3104.00
42546;17017;500009;4;22.00
42547;17018;200014;3;1222.20
42548;17018;200002;7;2716.00
42549;17019;500204;11;165.00
42550;17019;100015;8;5975.20
42551;17019;500201;11;440.00
42552;17019;200012;5;2037.00
42553;17019;500105;12;840.00
42554;17020;500103;12;600.00
42555;17020;300001;10;3589.00
42556;17021;500005;2;16.00
42557;17021;300002;14;5024.60
42558;17021;200001;2;800.00
42559;17021;200013;4;1629.60
42560;17021;200022;11;4054.60
42561;17022;100001;1;700.00
42562;17022;500006;12;480.00
42563;17022;500015;14;112.00
42564;17023;500106;9;270.00
42565;17023;500203;7;245.00
42566;17024;200004;10;3880.00
42567;17024;100017;7;5228.30
42568;17024;500008;13;1185.34
42569;17025;100011;6;4365.00
42570;17026;500028;6;600.00
42571;17026;100004;11;6935.50
42572;17026;500302;1;8.00
42573;17026;500010;12;480.00
42574;17026;300012;4;1513.20
42575;17027;200011;5;2037.00
42576;17027;100015;4;2987.60
42577;17028;500015;12;96.00
42578;17029;500011;13;52.00
42579;17029;400003;2;120.00
42580;17029;500002;7;350.00
42581;17030;100018;8;5587.20
42582;17030;500001;5;37.50
